,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
ALICEUSDT,20.26795037968391,-0.8602743590510745,2.381975475194561,6021.970991445121,30572.0,-11.126936706554725,31.39488708623847,14.0
ALLOUSDT,122.77045946314057,-3.700400492982801,0.5658315803962046,1475.1520990314903,6244.0,25.621862101536966,97.14859736160354,4.0
ALLUSDT,10.116697258053152,-2.4626000642249544,0.09080709272921081,231.71157878573473,9239.0,0.0,10.116697258053152,0.0
ALPACAUSDT,16.83103502857576,0.052917205861261,0.5086718440933077,1196.1097666186886,2337.0,-0.965143878604497,17.796178907180302,4.0
ALPHAUSDT,-48.50379991997452,-1.1316644044794624,3.173795370538057,7808.371358057763,23763.0,-26.24597740821356,-22.257822511760917,13.0
ALPINEUSDT,-39.22757585514231,-3.4723388192318043,0.24005489626589138,591.2354083767627,9556.0,-32.60081937923971,-6.626756475902552,3.0
ALTUSDT,-19.47253857584988,-0.8547903342671501,1.3938492201567683,3202.8650601251215,16146.0,7.145092683334036,-26.617631259184208,10.0
AMATUSDT,-0.16999659507508524,-0.0037462654657941714,0.028527424527814902,68.36880115771912,1271.0,-0.16999659507508524,0.0,0.0
AMBUSDT,53.49478537182636,2.7577270340805797,1.3379196265423345,3389.5839940422015,10659.0,-3.7967437810052242,57.29152915283164,6.0
AMDUSDT,-4.324247135622043,2.1715875803389086,0.623585012788946,1573.8986266305697,2687.0,0.0,-4.324247135622043,0.0
AMZNUSDT,1.456194210899261,-0.015358329162502612,0.159146112622379,368.48882496760984,3863.0,1.456194210899261,0.0,0.0
ANCUSDT,26.810628397731122,0.40881496954772356,0.1810102435109255,483.5496248325348,1062.0,-0.2684186822359986,27.079047079967125,0.0
ANIMEUSDT,40.30134131949853,-7.292671458780163,0.9287450459456918,2411.282885184247,10550.0,-9.488788085685378,49.79012940518399,3.0
ANKRUSDT,-41.81553328947732,-1.0121554635291716,2.873586800100526,7425.867240413686,23987.0,-24.973310437789788,-16.84222285168715,14.0
ANTHROPICUSDT,1.3180473665297847,-0.029197040069892988,0.016189879752457857,41.01178702518287,359.0,1.3180473665297847,0.0,0.0
ANTUSDT,104.95437222287973,2.2953067668141767,2.206675998408359,5608.168235298353,19635.0,55.84767933635291,49.10669288652705,4.0
APEUSDT,167.68131723821273,-6.938276743005225,5.151134580604043,14094.116829742756,34374.0,56.82074472348579,110.86057251472901,12.0
API3USDT,-27.480133108638128,-6.156029358438297,2.578552025829805,6528.925218726703,26181.0,1.794552313890513,-29.27468542252833,13.0
APPUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APRUSDT,71.84279270176417,2.7732312634868164,1.09447560834253,2704.8026182957533,6252.0,-32.64955441092365,104.49234711268785,7.0
APTUSDT,110.94094275862308,-4.560505734066331,4.286573788792718,11874.244191009204,30833.0,38.70769543215362,72.23324732646792,8.0
ARBUSDT,24.665287619395063,6.409356781412745,3.499967258167408,9695.359522383378,26743.0,27.3846109634713,-2.7193233440763627,7.0
