,price,funding,cost,traded,hours_held,long_pnl,short_pnl,total,t24_med
PIPPINUSDT,72.88850765663149,-20.284367827222514,3.6061735971057516,5382.348652396643,3756.0,71.85637554747471,1.0321321091567084,48.99796623230323,15265705.25
TRXUSDT,81.68213610101917,-0.5600645998979891,32.04443133939445,47827.509461782705,17244.0,116.36517489160103,-34.683038790581875,49.077640161726734,73357955.625
PNUTUSDT,53.54368029901782,0.4884626505325949,4.935348502486133,7366.191794755424,3552.0,0.12446525513492634,53.41921504388293,49.09679444706428,44998644.375
BEAMXUSDT,51.46808377988512,-0.18305194986836465,1.9528252348101953,2914.6645295674552,744.0,23.683354279385355,27.784729500499857,49.33220659520656,10895542.40625
1000CATUSDT,51.87660599163782,-0.055793901876678854,1.8947943818926594,2828.051316257701,480.0,4.321975709625095,47.55463028201275,49.92601770786848,5087336.75
ARUSDT,65.61074126137797,-0.41443635065505235,14.500236045718342,21642.14335181841,8400.0,87.7242116751961,-22.113470413818987,50.69606886500458,23480688.546875
ENJUSDT,62.38405130136037,3.622626131728077,13.978408419810528,20863.296148970934,5052.0,12.183271339787616,50.20077996157278,52.02826901327793,17279056.1875
CHIPUSDT,55.8877031357192,-3.3626897482328166,0.43938941100451745,655.8050910515185,132.0,0.0,55.8877031357192,52.08562397648186,15967078.171875
POLYXUSDT,55.117087275378196,-0.740425180592623,1.706191236223288,2546.554083915355,1176.0,38.21315797905033,16.903929296327878,52.67047085856228,6464298.6484375
BZRXUSDT,60.624003520319754,-2.900159371060571,4.826440551273513,7203.642613841062,2643.0,29.19386110497278,31.430142415347024,52.897403597985665,48371716.5
FTMUSDT,76.93264254032424,-4.9914702762533425,18.656352403469157,27845.302094730087,13560.0,204.65350085731384,-127.72085831699,53.28481986060174,180386917.625
ZKUSDT,56.814418778815906,0.5631283869107031,3.309357643580287,4939.339766537743,1296.0,50.77747213760842,6.036946641207435,54.06818952214633,15508686.15625
PENGUUSDT,60.60653757512146,0.06942235193570157,6.124603289555449,9141.198939635002,4008.0,15.390737970788106,45.21579960433335,54.551356637501705,82700487.8125
STRKUSDT,60.35351932871586,-0.057878446757761645,4.811398987436006,7181.192518561204,3660.0,-33.56220672874443,93.91572605746032,55.48424189452209,25739069.703125
CFXUSDT,60.67938729244,1.0810867131050066,6.036964187246458,9010.394309323072,6324.0,65.98397854342637,-5.3045912509863955,55.72350981829855,35576442.8125
DIAUSDT,53.230342430602406,3.527716145306831,0.5677561396253386,847.3972233214009,204.0,49.53007075779644,3.700271672805969,56.1903024362839,2254144.640625
VIDTUSDT,13.247892229417062,44.14465898751141,0.9749328272728054,1455.1236227952318,360.0,6.245015110272495,7.002877119144563,56.41761838965567,16658650.296875
BASEDUSDT,57.93666458430208,-0.36293266977169814,0.6674238724829776,996.155033556683,192.0,57.93666458430208,0.0,56.90630804204741,16197145.1875
TRUUSDT,60.41394228365079,1.2778535200063657,2.866270182457786,4278.01519769819,1968.0,50.63670002249675,9.777242261153944,58.825525621199375,8295533.87109375
PENDLEUSDT,70.321573942593,-1.5536960056177673,9.938309376328471,14833.297576609664,5220.0,-6.303138791283129,76.6247127338759,58.82956856064677,36637732.8125
POWERUSDT,58.059473518422266,2.687451490032223,1.8135324845172751,2706.76490226459,888.0,-47.5396791066267,105.5991526250492,58.933392523937215,7142512.369140625
COAIUSDT,60.050369887530785,0.3183358350531057,0.8840323199702165,1319.4512238361435,756.0,-14.94331959311953,74.99368948065033,59.48467340261367,4429466.302734375
RUNEUSDT,67.81034535884375,12.404457470797125,20.526280288843715,30636.239237080194,13236.0,302.0163967249249,-234.20605136608313,59.68852254079716,51369101.0
OMGUSDT,65.52912461423567,7.346002610422523,11.984116672268668,17886.74130189355,5568.0,39.86561452664521,25.663510087590517,60.89101055238952,20008162.453125
SPELLUSDT,47.78286117946024,16.217162978839085,2.866117442164173,4277.787227110704,948.0,38.49063042115167,9.292230758308595,61.13390671613515,5674947.625
GRIFFAINUSDT,63.857407242845845,-0.10730695271915985,2.426044702242283,3620.9622421526597,1308.0,26.566227844992355,37.291179397853426,61.3240555878844,7344164.94140625
ACHUSDT,52.86028965496168,13.873865148728926,4.41944856607531,6596.1918896646375,1920.0,37.182758414243146,15.677531240718428,62.314706237615304,11449701.3125
ONEUSDT,83.90111678770636,-5.006847979350504,16.435698025823246,24530.89257585559,9000.0,140.456517839198,-56.55540105149147,62.458570782532604,11877135.75
PROMPTUSDT,54.70044390183723,8.656117010301212,0.46825144839192795,698.8827587939223,252.0,54.70044390183723,0.0,62.88830946374652,2683154.5625
INTCUSDT,66.50691317361098,-0.9902177365494117,2.132511231444888,3182.8525842461004,1056.0,72.67521915387528,-6.16830598026436,63.384184205616684,33250882.84375
BLESSUSDT,67.58542217669321,-2.0824173069461107,1.1908770596083096,1777.4284471765814,456.0,61.06657400681404,6.51884816987904,64.31212781013879,5934525.509765625
TOKENUSDT,67.46782134941547,-1.8146262320594846,0.8504193631520243,1269.282631570185,1020.0,73.89200874305037,-6.424187393634822,64.80277575420396,9379503.609375
ARKMUSDT,70.34444191215499,-0.1172363018444876,4.918000168208793,7340.298758520588,3360.0,3.9388351002474327,66.40560681190745,65.30920544210171,24421129.96875
ETCUSDT,87.46094522554837,0.5623873145946785,20.97702102930794,31308.986610907385,9036.0,-33.90029623711998,121.36124146266869,67.0463115108351,126855078.75
WUSDT,71.37531607934883,1.2255184558175987,3.5640574929201208,5319.488795403165,2364.0,18.52526120775453,52.85005487159423,69.03677704224631,19482703.578125
USTCUSDT,73.10511253067108,1.3045571336636157,3.188220655869515,4758.538292342559,852.0,66.6376851332909,6.467427397380187,71.22144900846519,6292392.1875
KDAUSDT,71.82699158888005,1.2870187461929734,0.5373105089655418,801.9559835306593,84.0,0.0,71.82699158888005,72.57669982610747,5697845.171875
NAORISUSDT,76.71701895188436,-1.4005652160919444,1.229878419546689,1835.6394321592372,288.0,76.71701895188436,0.0,74.08657531624571,4050675.1328125
TAIKOUSDT,42.917354781674426,32.002303255175114,0.8245315323619492,1230.6440781521628,132.0,213.69771962012223,-170.78036483844767,74.0951265044876,950090.4770507812
RLCUSDT,64.39213589828626,25.674888426502385,14.64341846455272,21855.848454556293,6300.0,6.546462164924604,57.84567373336134,75.42360586023591,12540149.96875
HOTUSDT,94.0082995799049,-1.992481196070032,14.412140625779388,21510.657650417,4428.0,26.732754857552553,67.27554472235191,77.60367775805548,10861393.203125
FARTCOINUSDT,83.36680443171714,2.0715504509790197,7.467743460957526,11145.88576262317,4812.0,74.61683624771177,8.749968184005551,77.97061142173864,203648443.0
BTSUSDT,82.9317622564039,0.9328101937148758,5.136789385548189,7666.849829176403,1080.0,2.235151006171969,80.69661125023187,78.72778306457059,15633138.75
RIVERUSDT,57.500708678666754,24.729059123772238,2.1019022532499148,3137.1675421640502,1944.0,48.18539179589311,9.315316882773413,80.12786554918908,51526748.1875
ALCHUSDT,85.11481630071779,-1.1337991786844779,3.1576721429517196,4712.943496942866,1788.0,92.87456524485303,-7.75974894413533,80.82334497908158,6800584.4296875
BTWUSDT,84.30120538286636,-2.5587467843500726,0.5191100799016302,774.7911640322837,636.0,84.30120538286636,0.0,81.22334851861464,56621765.59375
LAYERUSDT,78.62050353263945,4.084360909036439,1.332969293612988,1989.506408377594,1704.0,59.137775709525194,19.482727823114388,81.37189514806289,7852656.60546875
JCTUSDT,84.09933010565526,-0.680143895938372,0.9399087093464656,1402.8488199200979,216.0,86.15273548221641,-2.0534053765611575,82.47927750037042,4226621.4375
USUALUSDT,88.97734611110046,-2.098383470888355,3.150379581058671,4702.059076206971,1224.0,57.57333275571365,31.404013355386876,83.72858305915344,10847705.75
FUNUSDT,64.71535431594545,20.91283292815106,1.1960274223122067,1785.11555568986,900.0,25.186732194814166,39.52862212113129,84.4321598217843,6595562.69921875
NEIROUSDT,86.72393176091019,2.0493034982072307,4.310071533228314,6432.9425869079305,5724.0,31.00391449038264,55.72001727052744,84.46316372588912,45464311.21875
INJUSDT,90.49692887837733,5.042501289186952,10.758431730705057,16057.360792097097,7716.0,120.90660465267945,-30.40967577430245,84.78099843685924,81755886.125
DGBUSDT,94.79276651736552,-0.15535893663866682,7.6272943922761165,11384.021481009135,1836.0,27.414210315882872,67.37855620148277,87.01011318845075,8369426.6484375
PTBUSDT,89.67955306892219,-0.13537201179188524,0.9130711076269764,1362.7926979507108,180.0,34.173028271905004,55.506524797017235,88.63110994950333,5740480.3359375
ETHFIUSDT,97.51953791282946,-0.2717788291059501,4.844140326574956,7230.060188917837,4260.0,33.880487888486414,63.639050024343135,92.40361875714855,59293138.625
ENSUSDT,105.99713135183632,1.1927949617692515,14.775145339688383,22052.455730878202,10044.0,184.6971874720304,-78.7000561201933,92.41478097391719,31197364.046875
KITEUSDT,93.6193475287619,0.6846496269047863,1.1158986633913226,1665.520393121377,1104.0,92.46388841275571,1.1554591160062198,93.18809849227537,15079360.625
WLDUSDT,100.54367539958056,1.3557655845525485,8.065878865562091,12038.625172480739,8628.0,74.16886109849014,26.374814301090456,93.83356211857102,192908055.5
CLOUSDT,53.95273318007761,43.073205759618205,2.3641564891780655,3528.591774892636,768.0,64.98164594108249,-11.028912761004953,94.66178245051773,11088417.939453125
ARKUSDT,81.87336744004759,16.754175390256425,2.200717232967238,3284.6525865182653,1596.0,85.47036985426197,-3.5970024142143973,96.42682559733677,6974787.94921875
SYNUSDT,104.4219897871172,-6.3147407658598596,1.0359980085409402,1546.2656843894626,852.0,94.75192061906549,9.67006916805155,97.07125101271639,4578374.3203125
IPUSDT,108.45136131170507,-4.286258693662193,5.683747284296142,8483.204901934529,1668.0,95.14118888590689,13.31017242579835,98.48135533374673,27269093.3125
BIOUSDT,89.72255061770869,14.22540513825485,3.366833477627714,5025.124593474202,2268.0,61.7945795872198,27.927971030488276,100.58112227833583,18131749.9375
AIAUSDT,103.11172939127712,-0.10577037668124482,0.8943035236987267,1334.7813786548159,480.0,105.72107922112583,-2.6093498298487092,102.11165549089715,8221365.921875
LQTYUSDT,105.62424567792662,1.5511854353719747,3.429505644690242,5118.665141328718,2508.0,62.84421084528025,42.780034832646564,103.74592546860836,8797256.25
NEOUSDT,117.59685928362312,5.056564229123759,16.802525194604456,25078.39581284244,7344.0,79.60477666308256,37.992082620540394,105.85089831814243,23749542.21875
OMUSDT,51.47150215173871,63.207739409724624,7.9507316408835855,11866.763643109836,7236.0,85.02621898073157,-33.55471682899284,106.72850992057974,45476523.125
BRUSDT,109.6762875165266,-0.8773393799843812,1.156257673186928,1725.7577211745192,552.0,109.6762875165266,0.0,107.6426904633553,2287099.984375
BDXNUSDT,110.55881262034883,-1.334516647319845,0.5913556215519767,882.6203306745923,204.0,103.01043013823235,7.548382482116519,108.632940351477,4001680.06640625
CRVUSDT,139.15404552748683,-6.815395716391828,23.70011112562637,35373.30018750201,15792.0,206.60050215792916,-67.44645663044206,108.63853868546863,100007802.5
BTRUSDT,113.80337169075156,2.115831781191614,1.3993080877898,2088.5195340146265,480.0,119.53035942214011,-5.7269877313884985,114.51989538415337,2762918.046875
UXLINKUSDT,91.4456552108321,26.352958834657176,2.038047249298374,3041.861566116977,1488.0,63.55584011834679,27.889815092485346,115.7605667961909,25318578.6875
ICPUSDT,137.1837236667941,0.9430663257959063,21.20197270395105,31644.73537903145,11064.0,84.97760665483064,52.20611701196351,116.92481728863896,41608920.890625
XAIUSDT,127.74494409878857,-1.1080648426717885,2.7596207895271987,4118.836999294324,2580.0,13.592420505512218,114.15252359327633,123.87725846658957,13606410.34375
YFIUSDT,138.75724190087388,2.0912176485060314,14.427116985346462,21533.010425890247,7656.0,148.69988834304888,-9.942646442174867,126.42134256403347,17855453.96875
BEATUSDT,132.66322767050855,-0.5610997054687811,3.0241044051431003,4513.588664392691,2436.0,36.04165962286244,96.62156804764592,129.07802355989665,48642304.6875
BASUSDT,137.5916293142034,-4.3703460913410765,2.696714890368709,4024.947597565238,540.0,117.09412274181065,20.49750657239265,130.52456833249363,7710084.1875
STXUSDT,138.03102402574592,-0.5504121283330015,6.928453846991251,10340.975891031712,5904.0,173.27304859454745,-35.24202456880162,130.55215805042167,39944063.4375
ORCAUSDT,23.736572545251416,110.3676829907918,1.3608067011305642,2031.054777806812,648.0,25.206749857938444,-1.470177312687023,132.74344883491264,6114501.21875
XMRUSDT,154.39886843930256,0.8793879878764376,21.10480544987131,31499.7096266736,12444.0,158.66601736875006,-4.267148929447893,134.17345097730768,32087321.1875
ETHUSDT,164.12153642554304,-7.382426370907006,21.418291504508073,31967.599260459814,13644.0,172.33538839898748,-8.213851973444049,135.32081855012797,7553564160.0
QTUMUSDT,152.47296732527383,0.9254485288232663,14.168180775996317,21146.53847163631,6168.0,97.37170249221803,55.10126483305503,139.23023507810078,12811215.015625
MEMEUSDT,145.52306797466915,-0.10201513343269072,3.7934172666306756,5661.816815866682,2520.0,101.82647805908815,43.69658991558091,141.62763557460576,23519975.0
1000LUNCUSDT,151.93890364666208,3.8393209230458045,10.464239708414116,15618.2682215136,7248.0,142.23460390999333,9.70429973666893,145.3139848612938,25100261.796875
IOTXUSDT,152.5556110386731,3.438952281484953,9.073397450645329,13542.384254694514,2652.0,80.34592468313878,72.20968635553439,146.92116586951272,8525365.640625
EPICUSDT,149.08072804124072,0.6511639003037174,1.29341016115281,1930.4629270937462,516.0,147.94030597077398,1.1404220704667423,148.4384817803916,5045017.890625
BIDUSDT,139.15157234841374,20.914013169222198,1.2179371539894037,1817.8166477453788,648.0,148.37079568156085,-9.219223333147092,158.84764836364653,3742709.7041015625
VVVUSDT,137.83586596151534,27.867451250234303,2.7185322176092126,4057.5107725510643,1764.0,135.78510960389048,2.050756357625256,162.98478499414043,10747945.359375
ADAUSDT,194.93946735495788,-0.03748277275206479,26.20116541180052,39106.21703253807,12300.0,146.84671585002144,48.092751504936714,168.70081917040528,335443722.5
OCEANUSDT,181.5726361699237,4.006157126756305,13.73849954450448,20505.22320075297,6240.0,238.63384297890715,-57.06120680898288,171.8402937521755,29868682.0625
BIGTIMEUSDT,169.8874394221499,6.994170092650486,4.783012730189324,7138.824970431829,5952.0,293.34514149351503,-123.45770207136592,172.09859678461106,16652251.6875
MANAUSDT,183.22828557486332,5.10583774124173,15.306503069370521,22845.526969209717,8148.0,212.3210947004782,-29.092809125614956,173.02762024673456,34370719.4375
GALAUSDT,191.6180808398469,4.135913269308129,18.613064168060987,27780.692788150747,10752.0,114.74696291855555,76.87111792129139,177.14092994109404,89570422.03125
ENAUSDT,206.18665964821247,-3.6979820410249387,7.207627174951776,10757.652499928034,6372.0,114.95680589547335,91.22985375273996,195.28105043223576,228660991.0
DENTUSDT,209.38491788708455,1.6758042372480324,11.376420547033856,16979.732159752013,4824.0,337.8820950551761,-128.4971771680902,199.68430157729873,9717756.9140625
OPUSDT,216.31343811214674,-3.0667651537357496,13.257596119606522,19787.456894935083,8424.0,75.11559593145309,141.1978421806934,199.98907683880446,125576812.25
LUNAUSDT,213.75074016814028,-1.2668882516499336,10.029431476892734,14969.300711780208,6259.0,229.97909433832996,-16.22835417018935,202.4544204395976,631553346.5
JASMYUSDT,204.6379196728621,8.576697290428678,10.383067420367764,15497.11555278771,6204.0,187.01575024361557,17.622169429246682,202.83154954292303,24065044.3125
SUIUSDT,222.13625497008724,0.04716103588323697,9.835567945353235,14679.952157243639,6888.0,80.54152328763479,141.59473168245233,212.34784806061725,325132062.5
ATOMUSDT,236.9711800641437,1.89763903374253,23.41414728130919,34946.48847956598,12300.0,252.6749500544195,-15.703769990275294,215.45467181657705,78583462.625
KATUSDT,197.35666848268804,19.089144438537385,0.5452748310201825,813.8430313734066,84.0,197.35666848268804,0.0,215.90053809020523,5192498.064453125
SANDUSDT,236.5464553176766,4.751026036156314,20.545742461700964,30665.28725627008,9924.0,415.05442656244503,-178.5079712447685,220.75173889213193,60958340.5
LUNA2USDT,206.2390714380404,28.604232714174703,9.8855879716956,14754.608912978514,4320.0,143.48014028907215,62.75893114896829,224.95771618051953,13411222.3671875
TOMOUSDT,255.96749180548548,-1.2837269813915164,11.040450849502346,16478.28485000351,8664.0,231.20927643757324,24.758215367912417,243.64331397459162,26642349.9375
GRTUSDT,265.7246617167873,-2.6268990012170517,15.346063273682015,22904.572050271683,6612.0,138.70374858922702,127.02091312756104,247.75169944188823,30965221.625
MYXUSDT,272.3656037457904,-1.7405232117418246,3.6932448640543476,5512.305767245296,1824.0,13.240866306448769,259.12473743934186,266.9318356699942,18683863.78125
ZECUSDT,284.26590966272846,20.02016936311506,23.194611579030884,34618.82325228488,11796.0,230.77247100131157,53.4934386614176,281.0914674468126,40329229.625
ALLOUSDT,304.7840169066269,0.3653563124069024,2.2573723881072674,3369.212519563086,1296.0,326.4063516530917,-21.622334746464936,302.8920008309265,13265451.625
SKYAIUSDT,310.3046538713345,-2.4619760850631787,2.3700110834275754,3537.3299752650382,1068.0,157.4026903442124,152.90196352712218,305.47266670284375,6153971.28515625
CKBUSDT,289.42885163147815,19.278804500150656,2.6216877342370757,3912.9667675180244,2244.0,270.7324785338289,18.696373097649076,306.08596839739175,5696385.875
AVAXUSDT,404.53565661334613,-6.456945092442859,22.71359483235284,33900.887809481865,10740.0,219.91403784953013,184.62161876381438,375.3651166885504,248996829.0
PEOPLEUSDT,423.3015229480067,6.939823618901802,17.492573780954416,26108.319076051353,10704.0,361.4340968526205,61.86742609538545,412.7487727859541,38492417.125
RVNUSDT,433.6540671794239,2.5682561742064878,10.124934681013196,15111.842807482375,5340.0,362.77494684321255,70.87912033621075,426.0973886726172,9415659.328125
REEFUSDT,465.8638038922302,9.675620642320819,11.727015614307524,17503.008379563464,7884.0,351.7964144315415,114.06738946068698,463.8124089202435,20518807.296875
SIRENUSDT,508.47956068653576,14.394193297207973,1.5385107485917775,2296.284699390713,1548.0,501.02791264659965,7.45164803993726,521.335243235152,6084252.669921875
