,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
B2USDT,0.7387872663819868,1.5472204165245953,1.553189560322523,3821.99994224032,1104.0,-40.72643787516246,41.465225141544465,0.0
B3USDT,36.96829317235256,-1.524910457316797,0.1839374319026638,470.8079660950609,384.0,0.0,36.96829317235256,0.0
BABAUSDT,10.18041001794187,0.005863242857703858,0.4250476193597571,1062.6801714724065,456.0,3.3994863347471425,6.780923683194727,0.0
BABYUSDT,29.25000657681132,-12.007561315071834,1.2653913083970865,3315.879351016871,1656.0,39.90681649345016,-10.656809916638899,0.0
BADGERUSDT,29.891498198682623,1.8430737214305937,0.7767700697471223,2023.5738703859556,936.0,-3.2918838578917806,33.183382056574374,0.0
BAKEUSDT,130.63719032076907,7.761504576192545,8.379961098201171,21917.028860988066,13032.0,-28.568927727653833,159.206118048423,0.0
BALUSDT,127.31337589337558,12.393811324327167,5.156149687585,13089.505447986996,8688.0,52.27893573578448,75.03444015759075,0.0
BANANAS31USDT,106.76496134769845,1.366384753612467,2.8882720647214613,7359.698217768248,2688.0,137.7769023217529,-31.011940974054266,0.0
BANANAUSDT,-98.949270356305,1.0390133552731393,1.0873405259385014,2818.681804490627,1824.0,-14.127537558827365,-84.82173279747752,0.0
BANDUSDT,-8.507120214446275,9.617236997818683,7.57339328783991,19525.671347887866,10824.0,17.103404250166246,-25.610524464613846,0.0
BANKUSDT,-156.96668093962904,3.1125649854848496,2.48040118730579,6233.439422286757,1872.0,-64.75843873773717,-92.20824220189189,0.0
BANUSDT,249.67970290032343,-6.706964303260474,1.7438315106352924,4306.56746781837,1848.0,-0.5198992144245033,250.19960211474782,0.0
BARDUSDT,-30.26933100583804,25.25249086424992,1.4587013193783869,3777.016590204182,1920.0,-5.460266046414126,-24.80906495942382,0.0
BASEDUSDT,-427.1463557233021,2.5552523678943615,1.8054142494819143,4690.809003815838,1992.0,0.0,-427.1463557233021,0.0
BASUSDT,4.6132027911123075,8.727269934324017,2.0163674439294192,5022.285467783887,1800.0,-16.39541734519294,21.008620136305257,0.0
BATUSDT,-143.28135477692175,-3.4177844309190992,5.972662748138338,15223.268480391422,10680.0,-87.93896149217179,-55.34239328475039,0.0
BBUSDT,-181.6282928127413,3.0430460619238238,2.825194481275533,7516.029750843036,4200.0,-31.854538093731847,-149.7737547190096,0.0
BBXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,379.42114142055203,13.268841947544725,10.621633763582414,30536.41544520427,22056.0,232.0484024670282,147.372738953524,0.0
BDXNUSDT,271.57848117222954,1.8681221525784846,1.3875492601794273,3403.5553897627988,960.0,0.0,271.57848117222954,0.0
BEAMXUSDT,41.821808939330836,-0.5584775901369547,2.192509791445784,5768.665815039697,4032.0,69.46399379814743,-27.642184858816414,0.0
BEATUSDT,42.31552876863288,-18.035265008003154,2.8715399482805606,7914.029366638427,4224.0,375.4548973995687,-333.1393686309352,0.0
BELUSDT,44.17170039167584,1.0216076894597361,7.924021764401903,20453.31432862656,12480.0,-86.08737412944355,130.25907452111923,0.0
BERAUSDT,25.774137661400697,-50.66394283891326,3.5963895065991434,9524.778373916877,4920.0,-80.53979745992706,106.3139351213281,0.0
BEUSDT,60.30429704776686,0.2500221777325639,0.5863964585652615,1365.0698730810707,696.0,0.0,60.30429704776686,0.0
BICOUSDT,41.15524741027954,-9.961711830474878,1.141181568427333,3027.4897746569504,1248.0,2.497551713160506,38.65769569711909,0.0
BIDUSDT,93.96920472592257,6.099825923801564,0.9624860826079702,2399.2712960816607,792.0,50.18089965183493,43.78830507408752,0.0
BIGTIMEUSDT,-270.42696860793586,15.190613429620333,2.7085701756850407,7371.407499936318,5472.0,-83.77264578916214,-186.6543228187746,0.0
BILLUSDT,407.13069275800484,1.6192477661815743,0.6895846493561628,1815.6623351922397,1104.0,0.0,407.13069275800484,0.0
BIOUSDT,295.41907263372576,-23.98025957389157,3.55963247430116,9431.544164412828,4272.0,96.92998722928544,198.48908540443955,0.0
BIRBUSDT,50.76575548964698,-0.5489239630214922,0.31449824316477215,757.1204145398319,312.0,0.0,50.76575548964698,0.0
BLESSUSDT,125.02491756089262,5.459136390834978,1.5588417087082937,4036.782068899248,1344.0,-15.653171975807707,140.67808953670047,0.0
BLUAIUSDT,59.444561072127186,-0.3732876587334274,1.511545065528463,3740.730241185014,1152.0,0.004372847303875882,59.440188224823316,0.0
BLUEBIRDUSDT,3.904004905407455,-0.05715705955772408,0.09748518650294641,232.01172993216935,72.0,3.904004905407455,0.0,0.0
BLURUSDT,-55.28906111938385,-4.695050139723298,5.171854539306449,13896.659962576883,7152.0,-56.2696275344726,0.9805664150885567,0.0
BLZUSDT,-110.95749814717757,69.58774434127285,8.30861509378839,21783.393890259835,11952.0,-28.09124980548035,-82.86624834169689,0.0
BMNRUSDT,1.5474026772842342,-0.030760975417744925,0.059444517124784366,149.49133496770324,96.0,1.5474026772842342,0.0,0.0
BMTUSDT,-20.733543793359424,-14.538385016003103,1.3104108053507655,3339.2678517992913,1440.0,-5.536648576823598,-15.196895216535836,0.0
BNBUSDT,552.1290655419524,70.64216306299151,30.415950360690506,90223.18293199244,38183.0,490.5111840950544,61.61788144690022,0.0
BNCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNTUSDT,82.9148462130757,-7.746142704742561,1.0782754602672373,2817.1329550601554,1368.0,15.91997321518675,66.99487299788893,0.0
BNXUSDT,69.11285150800488,-10.339982100289545,6.810505888249439,17858.188939590997,9934.0,50.93825792582201,18.17459358218292,0.0
BOBUSDT,-93.86616790915328,-23.27116005365396,0.8116172910198011,2066.3965557935153,696.0,-4.96839642150822,-88.89777148764517,0.0
BOMEUSDT,92.6709259890006,4.422996737731021,3.492940431055063,9518.985467866687,5688.0,-11.908345583443031,104.57927157244352,0.0
BONDUSDT,87.94719837208017,-0.5099999084032172,1.1428641057768614,2978.037691391761,2184.0,-0.5408620645641083,88.48806043664433,0.0
BOTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRETTUSDT,-18.582822529954505,0.5211360275238216,2.3667512960331933,6092.130226765233,2472.0,-64.00757386118904,45.42475133123469,0.0
BREVUSDT,177.38077447611093,-43.085643336003315,0.7192273736697979,1794.0179128462094,1056.0,0.0,177.38077447611093,0.0
BRKBUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCCOLI714USDT,2.2672544721492995,0.43962485379981353,2.0317660309259167,5191.139557741417,1680.0,-3.079061811901046,5.346316284050362,0.0
BROCCOLIF3BUSDT,-51.383317706764515,5.2665818193894,1.2398211550681588,3022.91774902676,1056.0,-3.4585950993285115,-47.92472260743598,0.0
BRUSDT,-28.088198639873035,4.359160081429865,1.4647759756761223,3770.618319832383,1008.0,34.054559749253535,-62.14275838912662,0.0
