symbol,date,turnover_usd,n_trades,med_trade_usd,vwap,eff_spread_med_bps,eff_spread_p75_bps,cross_spread_med_bps,n_pairs,tick_bps,roll_bps,hourly_turnover_med,hourly_turnover_min
APEUSDT,2026-08-12,1485707.225365,25541,15.65,0.12714346675656094,1.6178611875094844,3.9875588164921036,3.091309782185033,997,0.786513082825486,0.9505748936196635,39563.823325000005,11295.477219
APEUSDT,2026-05-20,3091436.817983,73160,16.382858,0.14479599436225987,1.3723068478125429,2.7260491053342295,0.7000350051803308,5874,0.6906268397842282,5.878975454818586,113389.58136899999,45137.564384
LDOUSDT,2026-08-12,4245931.54656,38974,15.39517,0.2909852712175167,3.390979993217667,3.4629037225806414,3.4524427060186103,1196,3.436600058194602,3.2084235759913358,137932.736665,47912.64308
LDOUSDT,2026-05-20,4158533.97656,41647,8.1947,0.35897424760937485,2.757099531292776,2.795638803467836,2.7925160569685703,1495,2.7857151499292514,3.344092109901488,108363.662,40896.22825
DYDXUSDT,2026-08-12,1209273.210866,17225,16.736459999999997,0.11076566562983871,1.8362100624317041,4.510803603538269,2.732240437158675,959,0.9028068348737719,0.0,40415.606692500005,11758.066633
DYDXUSDT,2026-05-20,4394792.136661001,94144,19.149298,0.15070781159582505,1.3228388120920698,2.6430553720108527,1.9503315563647279,5189,0.6635356119960585,5.1967752659362345,153953.84004749998,40980.009265
GRTUSDT,2026-08-12,946780.4572880002,8885,37.095555,0.013722796779074845,7.220216606499154,7.479431563200892,7.415648034702385,369,7.287144276047325,3.8290516521804108,29145.7060465,8832.186008
GRTUSDT,2026-05-20,720987.2570249999,8374,20.0798685,0.024972743536014072,3.9580448809232367,4.01123144805439,4.008016032063965,220,4.004365794081952,2.2012728091058538,25407.942299000002,7153.38221
IMXUSDT,2026-08-12,867335.3840109999,10095,31.533980000000003,0.11158619839260417,8.936550491510532,10.140821057939256,9.174311926605768,504,0.896168177072597,9.204645328445205,27550.3936155,4987.58985
IMXUSDT,2026-05-20,2224350.986351,37736,29.055104999999998,0.168827883205008,1.7552071384723371,3.459908528087671,2.349693089585447,1098,0.5923192194407382,0.0,78775.159755,25847.401657
RUNEUSDT,2026-08-12,258000.75198,4505,28.95935,0.42525904790380864,2.350728855804298,4.694284902371417,4.6452212913079975,168,2.35150787485675,5.267912973314258,8317.85121,1372.98874
RUNEUSDT,2026-05-20,1606967.7039899998,16372,49.5488,0.4451982626529717,2.2471910112357074,4.424778761062687,2.2696323195639807,819,2.246190256989798,6.3884508708860865,56422.659419999996,17280.92114
KAVAUSDT,2026-08-12,215380.116073,4317,15.927504999999998,0.04097393964731042,7.210671898396911,12.110232762407023,7.27449078564555,206,2.4405756649403703,5.529916923915051,3450.488558,481.388411
KAVAUSDT,2026-05-20,352204.792274,8491,13.774932,0.05828386894145191,3.427885876575406,5.180228822395835,3.5075412136091173,374,1.7157405954023843,4.900194475694278,13030.872652500002,1507.904329
ZILUSDT,2026-08-12,659805.88627,9144,40.6323,0.002337879317428951,4.251700680272673,4.323389537397893,4.308487720810567,321,4.277380755048702,4.086250794612723,18660.65038,5551.06164
ZILUSDT,2026-05-20,477221.29283,8272,32.69066,0.003921337895780058,2.540005080008294,2.5819777949913054,2.5690430738602137,393,2.550150042095107,0.0,16845.10832,2234.20231
IOTAUSDT,2026-08-12,539048.230866,8065,19.56375,0.03432006693647891,2.9175784720076416,5.787874766565891,5.673766171138745,574,2.913747230885232,1.8691442120097947,18564.455886,3886.973007
IOTAUSDT,2026-05-20,667393.974075,8209,28.713764000000005,0.05600601161864181,1.7850767583011535,3.561253561253416,1.7927572606674544,469,1.7855226092671068,3.0456671070694585,24046.586027999998,15581.836134
ANKRUSDT,2026-08-12,149001.325887,5225,10.74659,0.003428553050668294,2.8977108084617003,5.759539356271269,2.967359050444211,227,2.916682300729688,3.906385982599708,4710.133718,1202.107131
ANKRUSDT,2026-05-20,165030.135574,4322,5.131246,0.004573040160974872,2.2128789555195074,4.337454526838775,2.2249416228191023,124,2.186729100988449,0.0,5930.097006,757.560639
CELOUSDT,2026-08-12,193154.011551,4134,21.9394385,0.06141617692699866,3.2002565326039347,4.943988051189262,3.304146704113528,218,1.6282355073782042,0.0,4662.853564,1058.598162
CELOUSDT,2026-05-20,325795.867721,6404,12.2171715,0.08078840057296514,3.6683785766693866,6.172077521292988,3.7080533483030154,185,1.2378014577679983,6.227479478623031,12566.017173,3948.813017
SKLUSDT,2026-08-12,132181.10439,4912,9.198764,0.0034793182970024256,2.884338044419189,5.785363031529743,5.741357884292243,225,2.874126235766471,2.7713578031139425,4678.5111395,912.409567
SKLUSDT,2026-05-20,118608.32549300001,4546,6.7227075,0.006129433145937089,3.2954415474921577,6.588434729265743,6.461549059967672,210,1.6314722359964364,0.0,4575.4605635,652.660341
STORJUSDT,2026-08-12,13579572.955372002,166374,27.34286,0.04893344371498614,6.4308681672015675,10.837171593706907,7.508212173126454,17432,2.043592120399564,17.137376104426675,267165.5493745,5602.803878
